"wheat_variable","variable","estimate","p_value","r_squared","season"
"mean_fe","mean_Rainf_f_tavg",-796392.992852697,0.37168630439182,0.394778100088808,"preseason"
"mean_mg","mean_TWS_inst",-0.00071034329036417,0.375885507698174,0.389518899501165,"preseason"
"mean_ni","mean_SWE_inst",-0.00555257427545738,0.377033812212223,0.388086871126836,"preseason"
"mean_ni","mean_Rainf_tavg",-21729.0463785286,0.379317350036323,0.385246951965932,"preseason"
"mean_zn","mean_Snowf_tavg",1177208.2630105,0.381923626169048,0.382018403888019,"preseason"
"mean_protein","mean_SWdown_f_tavg",-1.18498549331029,0.382166048552655,0.38171879156104,"preseason"
"mean_zn","mean_SnowDepth_inst",86.0556658167233,0.384306374479983,0.379078640505983,"preseason"
"mean_zn","mean_CanopInt_inst",945.019116912039,0.38435843393609,0.379014537865624,"preseason"
"mean_protein","mean_Psurf_f_inst",0.118248837031473,0.385609444053703,0.377475755236,"preseason"
"mean_protein","mean_Swnet_tavg",-0.956963717759348,0.387606488774304,0.375025812591337,"preseason"
"mean_ni","mean_SWdown_f_tavg",0.00642380957430744,0.389547955801814,0.372651698265744,"preseason"
"mean_zn","mean_Swnet_tavg",-0.321579102800349,0.390197894634928,0.371858607707675,"preseason"
"mean_protein","mean_CanopInt_inst",2770.71536722062,0.390865410387606,0.371044948262259,"preseason"
"mean_mg","mean_SoilMoist_RZ_inst",-0.00509463012249153,0.392751461283072,0.368750787773844,"preseason"
"mean_mg","mean_Psurf_f_inst",0.000612719197071336,0.398838230419684,0.361395473204937,"preseason"
"mean_s","mean_Rainf_tavg",-31500.8265543529,0.400423113687978,0.359492442599619,"preseason"
"mean_fe","mean_Evap_tavg",673749.215319953,0.401179711598882,0.358585737800798,"preseason"
"mean_zn","mean_Qsm_acc",77.381991675073,0.403606039680944,0.355685755905048,"preseason"
"mean_ni","mean_Swnet_tavg",0.00510763369269626,0.404262403630418,0.354903283728207,"preseason"
"mean_mg","mean_SoilMoist_S_inst",-0.243079625677925,0.406372173013761,0.352393996972403,"preseason"
"mean_ni","mean_SnowDepth_inst",-1.34641707117001,0.40748552715204,0.351073400534296,"preseason"
"mean_ni","mean_CanopInt_inst",-14.7724286174672,0.408065836813589,0.350386053547196,"preseason"
"mean_mn","mean_SoilTMP295_1295cm_inst",-14.686889283707,0.409892637563955,0.348226699201227,"preseason"
"mean_ni","mean_Psurf_f_inst",0.000622405586970597,0.410584851818339,0.347410216906009,"preseason"
"mean_zn","mean_SWE_inst",0.320615617468809,0.41518216766224,0.342011897020236,"preseason"
"mean_mg","mean_Qs_acc",-9.45733754206767,0.417189939396459,0.339667566740702,"preseason"
"mean_fe","mean_Qs_acc",-324.513383416619,0.420120216545463,0.33626056325928,"preseason"
"mean_k","mean_SWdown_f_tavg",-0.0130080051497568,0.420300843750805,0.336051111756029,"preseason"
"mean_mg","mean_Rainf_tavg",-19585.4576508905,0.420378189810782,0.335961442847026,"preseason"
"mean_protein","mean_SWE_inst",0.939750879624451,0.421527547701418,0.334630378068336,"preseason"
"mean_p","mean_Psurf_f_inst",0.00284881006001541,0.427547078283775,0.327702347581442,"preseason"
"mean_k","mean_ACond_tavg",-88.7135773009111,0.428025404746991,0.327154937614845,"preseason"
"mean_protein","mean_SnowDepth_inst",236.479828189,0.429029990717176,0.326006751500428,"preseason"
"mean_tkw","mean_SoilTMP144_295cm_inst",-2.24029062053596,0.438468816519596,0.315317270020903,"preseason"
"mean_s","mean_ACond_tavg",-61.1824600975147,0.43950143724512,0.314158638850288,"preseason"
"mean_ni","mean_ACond_tavg",40.6930859478466,0.44053335521845,0.313002926623125,"preseason"
"mean_protein","mean_Rainf_tavg",-3542563.87726781,0.444803817732971,0.308242800803884,"preseason"
"mean_protein","mean_Albedo_inst",1.75388325142183,0.445555985412062,0.30740816531239,"preseason"
"mean_ni","mean_Albedo_inst",-0.00934169363402174,0.46175153929905,0.289711405446943,"preseason"
"mean_ca","mean_Qsm_acc",-0.172426139162696,0.47267238973498,0.278074408547816,"preseason"
"mean_s","mean_SWdown_f_tavg",-0.00825056401434226,0.477559872838107,0.272943686468936,"preseason"
"mean_fe","mean_SnowDepth_inst",-39.4478460551926,0.478478869432665,0.271984289628231,"preseason"
"mean_zn","mean_Qg_tavg",-2.40474656745255,0.480006182925731,0.270393569795469,"preseason"
"mean_k","mean_SoilTMP68_144cm_inst",-0.0991787877963178,0.481078639248553,0.269279378644134,"preseason"
"mean_s","mean_Swnet_tavg",-0.00660308897436851,0.486812098571196,0.263361822172902,"preseason"
"mean_s","mean_CanopInt_inst",19.1037472073682,0.489924971434379,0.260176534766221,"preseason"
"mean_p","mean_Rainf_tavg",-83944.8255468014,0.49119503462909,0.258882492786092,"preseason"
"mean_k","mean_Qg_tavg",-0.0810873126254078,0.494234719163008,0.255798519300122,"preseason"
"mean_zn","mean_SoilTMP68_144cm_inst",-2.78817720714428,0.494250006914499,0.255783055505985,"preseason"
"mean_zn","mean_ACond_tavg",-2237.5759905332,0.499853537559009,0.250146483892238,"preseason"
"mean_zn","mean_SWdown_f_tavg",-0.32331757202285,0.500478670404046,0.249521558721309,"preseason"
"mean_zn","mean_Qh_tavg",0.381004896849039,0.502833446829395,0.24717458159154,"preseason"
"mean_tkw","mean_Evap_tavg",428384.100453425,0.504953153522296,0.245071380207521,"preseason"
"mean_p","mean_Qs_acc",38.949747921858,0.50840300797694,0.24166760256612,"preseason"
"mean_ni","mean_Qsm_acc",-1.03678922530602,0.508506279112112,0.241566077672222,"preseason"
"mean_mn","mean_SoilTMP144_295cm_inst",2.07444511445281,0.510943006513389,0.239176742878162,"preseason"
"mean_tkw","mean_SoilMoist_S_inst",-5.28135161871493,0.513735347615261,0.236453312158852,"preseason"
"mean_tkw","mean_SoilMoist_RZ_inst",-0.106642668258516,0.5207669640635,0.229664302732915,"preseason"
"mean_s","mean_SWE_inst",0.00637726813061524,0.523241142742451,0.227299007973526,"preseason"
"mean_fe","mean_Rainf_tavg",550903.310768297,0.527247774040951,0.223494667149236,"preseason"
"mean_s","mean_SnowDepth_inst",1.60769407362457,0.528570496390731,0.222245776873284,"preseason"
"mean_fe","mean_Psurf_f_inst",-0.0163927598645404,0.533631564518997,0.217499517612998,"preseason"
"mean_s","mean_Albedo_inst",0.011977882890714,0.540134072333221,0.211476671428828,"preseason"
"mean_tkw","mean_TWS_inst",-0.013844563434493,0.541396698886774,0.210316987791949,"preseason"
"mean_ca","mean_Qg_tavg",-0.00534197573476844,0.54163140841305,0.210101765753404,"preseason"
"mean_k","mean_SoilTMP0_10cm_inst",-0.0362938070670427,0.542003276520935,0.209760998717559,"preseason"
"mean_tkw","mean_Qsm_acc",-24.3139471370192,0.549777755094811,0.202700069807469,"preseason"
"mean_zn","mean_SoilTMP0_10cm_inst",-1.02609768802222,0.551098233522781,0.201512795946368,"preseason"
