"wheat_variable","variable","estimate","p_value","r_squared","season"
"mean_fe","mean_Rainf_f_tavg",-450532.05252826,0.0869218650245608,0.833711680570226,"season"
"mean_ni","mean_Wind_f_inst",-0.899635818729278,0.0890661546754292,0.829800470557809,"season"
"mean_mn","mean_SnowT_tavg",1.50428663815783,0.0931783006152086,0.822325594475121,"season"
"mean_mn","mean_Qg_tavg",-0.6756589048549,0.098066129339971,0.813484707043782,"season"
"mean_mn","mean_Qs_acc",-176.536848244908,0.10093835998677,0.808311832543279,"season"
"mean_mn","mean_AvgSurfT_inst",1.48723670012863,0.103937779889285,0.802927502309745,"season"
"mean_fe","mean_ECanop_tavg",-4.03634047838352,0.10798814828013,0.795685143608712,"season"
"mean_mn","mean_Tair_f_inst",1.72288715497137,0.112691822985489,0.787315800996816,"season"
"mean_tkw","mean_SoilTMP295_1295cm_inst",-14.564556371819,0.114789177435473,0.783598200385366,"season"
"mean_fe","mean_SoilTMP29_68cm_inst",1.4855855904963,0.116920970949148,0.779828571549396,"season"
"mean_mn","mean_SoilTMP295_1295cm_inst",8.12190486323572,0.125578468170256,0.764613015327475,"season"
"mean_ca","mean_Swnet_tavg",0.00603181360464101,0.12842892873755,0.759636132261572,"season"
"mean_ca","mean_SWdown_f_tavg",0.00496411756911153,0.131235121888414,0.754752413440236,"season"
"mean_mn","mean_Rainf_tavg",-192886.298224167,0.135306393108043,0.747695033799823,"season"
"mean_mn","mean_Rainf_f_tavg",-192829.662382175,0.135357309864775,0.747606981604279,"season"
"mean_ca","mean_Qair_f_inst",-19.809522177657,0.145373336443888,0.730386734061051,"season"
"mean_protein","mean_Albedo_inst",-1573.43175041235,0.14722406147196,0.727226801332379,"season"
"mean_mn","mean_Qair_f_inst",1991.77294400018,0.147673657627176,0.726460193902636,"season"
"mean_mn","mean_LWdown_f_tavg",0.248645671285293,0.147761856541354,0.726309853165839,"season"
"mean_ca","mean_Wind_f_inst",-0.10001977930975,0.149692498374501,0.723022847320596,"season"
"mean_ca","mean_LWdown_f_tavg",-0.00245009575448832,0.153358644463376,0.716801584904891,"season"
"mean_ca","mean_Lwnet_tavg",-0.00283869637654513,0.153502214514748,0.716558500831433,"season"
"mean_mg","mean_ECanop_tavg",-0.0946873988461006,0.158868147579372,0.707502793156557,"season"
"mean_ca","mean_Qsb_acc",-1586.61435355695,0.171223545262962,0.686870411926491,"season"
"mean_fe","mean_SoilTMP295_1295cm_inst",16.9723836923955,0.174104304960812,0.682103699084264,"season"
"mean_k","mean_SWE_inst",1666.36439224872,0.179122424761176,0.673839993529971,"season"
"mean_k","mean_Snowf_tavg",25499363.1566829,0.179122424761176,0.673839993529971,"season"
"mean_k","mean_Qsm_acc",29548.9235132825,0.179122424761176,0.673839993529971,"season"
"mean_k","mean_SnowDepth_inst",249954.921131658,0.179122424761176,0.673839993529971,"season"
"mean_ca","mean_ACond_tavg",-13.4177269022935,0.196419167794421,0.645742153888209,"season"
"mean_mn","mean_ACond_tavg",1350.72613924248,0.19761727578419,0.643818036119983,"season"
"mean_protein","mean_Qsb_acc",1883934.74255997,0.206609532167178,0.629468434447985,"season"
"mean_mn","mean_CanopInt_inst",-290.25438770433,0.216049531043811,0.614578337776629,"season"
"mean_ca","mean_Albedo_inst",1.16150986010163,0.219172982940316,0.60969083057032,"season"
"mean_ca","mean_SoilMoist_P_inst",-0.000115263809279993,0.220632513151383,0.607413679556727,"season"
"mean_ca","mean_TWS_inst",-0.000115257937613371,0.220649905633763,0.607386569588659,"season"
"mean_fe","mean_SoilMoist_S_inst",-8.08947012092602,0.223744036296049,0.60257332118595,"season"
"mean_ni","mean_SWdown_f_tavg",0.0372123592153706,0.224329307698011,0.601665022896247,"season"
"mean_ni","mean_Swnet_tavg",0.0450062555426326,0.225435198317977,0.599950632004712,"season"
"mean_mg","mean_SWdown_f_tavg",0.0245252695388874,0.226525309009356,0.598263097603071,"season"
"mean_mg","mean_Swnet_tavg",0.0295581627600079,0.23033018851271,0.592391618714881,"season"
"mean_ni","mean_ACond_tavg",-107.672633959137,0.231956285510481,0.589891147366857,"season"
"mean_mn","mean_Qh_tavg",0.239943678110509,0.244342818494382,0.571017775961015,"season"
"mean_fe","mean_Qg_tavg",-1.24423599425296,0.249294896528022,0.563558152378873,"season"
"mean_p","mean_Albedo_inst",-31.0628744575358,0.255087182537934,0.554895105619274,"season"
"mean_zn","mean_Qsm_acc",674051.622787412,0.255560552391443,0.554190091155733,"season"
"mean_zn","mean_Snowf_tavg",581675576.373586,0.255560552391443,0.554190091155733,"season"
"mean_zn","mean_SWE_inst",38012.0657270481,0.255560552391443,0.554190091155733,"season"
"mean_zn","mean_SnowDepth_inst",5701815.8423524,0.255560552391443,0.554190091155733,"season"
"mean_fe","mean_SoilMoist_RZ_inst",-0.163697983713211,0.256621643284486,0.552611381233057,"season"
"mean_fe","mean_Evap_tavg",-1035331.77225138,0.256808053778435,0.552334268928597,"season"
"mean_fe","mean_Qle_tavg",-0.419737654014311,0.256818680321319,0.552318473919346,"season"
"mean_ni","mean_Psurf_f_inst",0.000833756432310141,0.261063399788689,0.54602729913185,"season"
"mean_ca","mean_Snowf_tavg",1106321.72798277,0.265802068454814,0.539046602685228,"season"
"mean_ca","mean_Qsm_acc",1282.01696334043,0.265802068454814,0.539046602685228,"season"
"mean_ca","mean_SWE_inst",72.297301017042,0.265802068454814,0.539046602685228,"season"
"mean_ca","mean_SnowDepth_inst",10844.6065325243,0.265802068454814,0.539046602685228,"season"
"mean_k","mean_Wind_f_inst",-1.76429974373063,0.272421541148998,0.529370413783998,"season"
"mean_fe","mean_ESoil_tavg",-0.61865230484771,0.280081534181821,0.518282597426,"season"
"mean_s","mean_Snowf_tavg",9669425.56142531,0.286972064108412,0.508408837361818,"season"
"mean_s","mean_Qsm_acc",11205.0294972584,0.286972064108412,0.508408837361818,"season"
"mean_s","mean_SWE_inst",631.88975936585,0.286972064108412,0.508408837361818,"season"
"mean_s","mean_SnowDepth_inst",94783.5633675844,0.286972064108412,0.508408837361818,"season"
"mean_s","mean_SoilTMP295_1295cm_inst",0.589239846873303,0.28933395580083,0.505046226377696,"season"
"mean_ca","mean_TVeg_tavg",-0.00735273851245,0.302676220239885,0.486260453818928,"season"
"mean_tkw","mean_Albedo_inst",184.529674997099,0.305378372813236,0.482499204955588,"season"
"mean_ca","mean_ESoil_tavg",-0.00261301269056153,0.321741669272552,0.46003436320118,"season"
"mean_p","mean_Qsb_acc",36239.3184555229,0.32472927569299,0.455990551106115,"season"
"mean_mg","mean_SoilTMP295_1295cm_inst",0.339504465176228,0.335925332685833,0.440995163768423,"season"
"mean_fe","mean_TVeg_tavg",-1.554284742457,0.339155928388756,0.436714886983727,"season"
"mean_ca","mean_Qle_tavg",-0.00167062679330052,0.340198595001005,0.435337894038644,"season"
"mean_ca","mean_Evap_tavg",-4120.59211271512,0.340221712340255,0.435307388867221,"season"
"mean_protein","mean_SoilTMP295_1295cm_inst",74.9730407142495,0.34391588398368,0.430446367288916,"season"
"mean_tkw","mean_Qair_f_inst",-2684.3996976504,0.351515242232212,0.420532481057147,"season"
"mean_ni","mean_LWdown_f_tavg",-0.0156424841280673,0.356198291217778,0.414480640230909,"season"
"mean_mn","mean_ECanop_tavg",-1.29568159837996,0.366477992312202,0.401350134224778,"season"
"mean_tkw","mean_Qsb_acc",-215228.344224086,0.370471141635079,0.396306583514241,"season"
"mean_mg","mean_Lwnet_tavg",-0.0116346881261926,0.37477872002774,0.390901648930151,"season"
"mean_ca","mean_SoilMoist_RZ_inst",-0.00061308918222283,0.378977728684987,0.385668661469254,"season"
"mean_ni","mean_Lwnet_tavg",-0.0172900384061133,0.385908873107283,0.377107912128366,"season"
"mean_fe","mean_TWS_inst",-0.0202366035025583,0.386545394839204,0.376326552592988,"season"
"mean_fe","mean_SoilMoist_P_inst",-0.0202364772201161,0.38656678337551,0.376300311258268,"season"
"mean_mn","mean_Wind_f_inst",7.26778142552977,0.387147981868829,0.375587596127447,"season"
"mean_mg","mean_Qle_tavg",-0.00856588206981263,0.390353609649243,0.371668721267707,"season"
"mean_mg","mean_Evap_tavg",-21127.1796139311,0.390390060991158,0.371624277738363,"season"
"mean_k","mean_ACond_tavg",-209.043319383403,0.392698635895923,0.368814946842674,"season"
"mean_zn","mean_Wind_f_inst",-36.382274738421,0.403518741925963,0.355789891233586,"season"
"mean_k","mean_Qg_tavg",0.0912207577347754,0.40448244881972,0.354641153763757,"season"
"mean_mg","mean_TWS_inst",-0.000487514487574287,0.40595219376363,0.352892796094244,"season"
"mean_mg","mean_SoilMoist_P_inst",-0.0004875280657911,0.405952653837368,0.352892249482864,"season"
"mean_mg","mean_ESoil_tavg",-0.0125823227796951,0.411445666282083,0.34639620373814,"season"
"mean_mg","mean_Wind_f_inst",-0.381881975134682,0.414952132425206,0.342281007353814,"season"
"mean_ni","mean_Qg_tavg",0.0364877256221609,0.415128684813268,0.342074455328257,"season"
"mean_ni","mean_Qair_f_inst",-113.068908037592,0.419000688775521,0.337560199643319,"season"
"mean_ca","mean_SoilMoist_S_inst",-0.026818867772023,0.425959871184358,0.329522069490675,"season"
"mean_tkw","mean_LWdown_f_tavg",-0.293030496228868,0.433004784005333,0.32148357496084,"season"
"mean_ca","mean_Qg_tavg",0.00408382735091672,0.450394689170801,0.30206599769166,"season"
"mean_fe","mean_Lwnet_tavg",-0.398071709445344,0.467828935705082,0.283206041672785,"season"
"mean_ni","mean_SoilMoist_P_inst",-0.000659962990340238,0.468505372282725,0.282486539292324,"season"
"mean_ni","mean_TWS_inst",-0.00065992729949599,0.468518901583672,0.282472157973827,"season"
"mean_s","mean_ECanop_tavg",-0.096889166918779,0.469299924665861,0.28164256995966,"season"
"mean_ni","mean_ECanop_tavg",-0.0900682275352717,0.471187918385567,0.27964221766139,"season"
"mean_mn","mean_Psurf_f_inst",-0.00703517214877463,0.480750158613591,0.26962039777981,"season"
"mean_fe","mean_LWdown_f_tavg",0.333482724803221,0.483378088065879,0.266898199890467,"season"
"mean_mg","mean_SoilMoist_RZ_inst",-0.00281628216459795,0.485918697071606,0.264279586020556,"season"
"mean_p","mean_TVeg_tavg",0.150298666325844,0.491521779199568,0.258550101028373,"season"
"mean_fe","mean_Qair_f_inst",2609.29551063153,0.495328516588948,0.254693306168312,"season"
"mean_k","mean_Rainf_f_tavg",22915.1308618331,0.497496751438062,0.252509514815301,"season"
"mean_k","mean_Rainf_tavg",22870.9142250182,0.49858410926618,0.25141789548039,"season"
"mean_mg","mean_SoilMoist_S_inst",-0.129834352526707,0.499200885021231,0.250799753563517,"season"
"mean_fe","mean_ACond_tavg",1864.79891455204,0.499313722388201,0.250686748588759,"season"
"mean_protein","mean_TVeg_tavg",6.54529393590212,0.499539729375554,0.250460482473494,"season"
"mean_tkw","mean_SoilTMP68_144cm_inst",-0.468795523861472,0.500966322776511,0.249034611003197,"season"
"mean_protein","mean_Qair_f_inst",14193.0896387743,0.506332563122782,0.243707538232922,"season"
"mean_fe","mean_SWdown_f_tavg",0.629171961466167,0.506357415730145,0.24368300100462,"season"
"mean_mg","mean_TVeg_tavg",-0.0287140654914305,0.509259204190168,0.240826528672064,"season"
"mean_fe","mean_Swnet_tavg",0.755920631237597,0.51031798521327,0.239788475605591,"season"
"mean_p","mean_SoilMoist_S_inst",0.637660489469239,0.513118585022813,0.237053512250189,"season"
"mean_protein","mean_Psurf_f_inst",-0.0806021059016166,0.516452117664887,0.233818554510773,"season"
"mean_zn","mean_Qg_tavg",1.86132282450488,0.516916632771702,0.233369539692631,"season"
"mean_p","mean_SoilMoist_RZ_inst",0.013299999937167,0.519418514202958,0.230958564490893,"season"
"mean_tkw","mean_Psurf_f_inst",0.0114931824694157,0.52111806499277,0.229327907676269,"season"
"mean_s","mean_Albedo_inst",-6.35073803081315,0.525615723728815,0.225040441573336,"season"
"mean_tkw","mean_ECanop_tavg",1.71528815966135,0.526535944016973,0.224168212307899,"season"
"mean_mg","mean_Qh_tavg",0.00821691317137426,0.529854073389549,0.2210371923084,"season"
"mean_mg","mean_CanopInt_inst",-9.54612906044505,0.531569019731943,0.219427583274891,"season"
"mean_p","mean_Qsm_acc",22771.1226031841,0.534804289700186,0.216407048881348,"season"
"mean_p","mean_SWE_inst",1284.14112481693,0.534804289700186,0.216407048881348,"season"
"mean_p","mean_Snowf_tavg",19650432.4254971,0.534804289700187,0.216407048881348,"season"
"mean_p","mean_SnowDepth_inst",192621.370852975,0.534804289700187,0.216407048881348,"season"
"mean_zn","mean_ACond_tavg",-4026.68017175583,0.534933998647416,0.216286385614081,"season"
"mean_k","mean_SoilTMP29_68cm_inst",-0.0721970601184468,0.535639051956056,0.21563109006827,"season"
"mean_zn","mean_Albedo_inst",-357.339594849391,0.536734556244812,0.214614871377691,"season"
"mean_ni","mean_Qle_tavg",-0.00972198975119573,0.542681327647698,0.209140368082072,"season"
"mean_ni","mean_Evap_tavg",-23977.6969164934,0.542726703800528,0.20909886741713,"season"
"mean_p","mean_Rainf_f_tavg",28254.1630421017,0.544368741870232,0.207599843384915,"season"
"mean_p","mean_Rainf_tavg",28225.064876437,0.54494483412106,0.20707520399311,"season"
"mean_ni","mean_ESoil_tavg",-0.0146390238645572,0.547419625055386,0.204828995785007,"season"
"mean_mg","mean_Psurf_f_inst",0.000336834744611669,0.548324011135804,0.20401119891645,"season"
"mean_zn","mean_Rainf_f_tavg",509397.726793919,0.555907921739413,0.197217773973807,"season"
"mean_zn","mean_Rainf_tavg",508382.824691263,0.55689675574389,0.19634048507029,"season"
"mean_protein","mean_SoilMoist_RZ_inst",0.529094259445054,0.567912533254175,0.186699578918824,"season"
"mean_protein","mean_SoilMoist_P_inst",0.0790523104453313,0.569057843021103,0.185711142661624,"season"
"mean_protein","mean_TWS_inst",0.0790486034386274,0.56906571547578,0.185704357578402,"season"
"mean_k","mean_SoilTMP10_29cm_inst",-0.0960378210438482,0.572160970253891,0.183046235374092,"season"
"mean_tkw","mean_SoilTMP144_295cm_inst",-0.507046106404391,0.575905983017216,0.179855735240594,"season"
"mean_p","mean_SoilTMP295_1295cm_inst",1.08482664429552,0.579959159411187,0.176434307762557,"season"
"mean_protein","mean_Lwnet_tavg",1.74469429685689,0.580548915224274,0.175939212519533,"season"
"mean_protein","mean_SoilMoist_S_inst",24.0934936600686,0.584226609625538,0.172867512143475,"season"
"mean_zn","mean_SoilTMP295_1295cm_inst",19.5955194993369,0.589821476827402,0.168246420872054,"season"
"mean_k","mean_SoilTMP144_295cm_inst",-0.0563342954446075,0.591817153281815,0.166613236354961,"season"
"mean_p","mean_ESoil_tavg",0.0436919263686044,0.595436511400713,0.163671616307626,"season"
"mean_mn","mean_SoilMoist_S_inst",-1.88884649965045,0.59898360900633,0.16081414584559,"season"
"mean_k","mean_LWdown_f_tavg",-0.0235949222369241,0.60449469423723,0.156424446886502,"season"
"mean_protein","mean_LWdown_f_tavg",1.41892338685109,0.604696676993495,0.156264717179985,"season"
"mean_tkw","mean_SoilTMP29_68cm_inst",-0.52880211353736,0.607389266515593,0.154143188047164,"season"
"mean_p","mean_TWS_inst",0.00162590239874804,0.607817604695361,0.153807031186885,"season"
"mean_p","mean_SoilMoist_P_inst",0.00162593710240088,0.607820460555761,0.153804791158696,"season"
"mean_ni","mean_TVeg_tavg",-0.0346044819954252,0.609116185163608,0.15279015670105,"season"
"mean_protein","mean_ESoil_tavg",1.84364648876332,0.614178552603783,0.148858189270912,"season"
"mean_ni","mean_SoilTMP29_68cm_inst",-0.0243813683083492,0.614959077395135,0.148256512080406,"season"
"mean_s","mean_Wind_f_inst",-0.406676644684034,0.615838793433262,0.147579832630812,"season"
"mean_ca","mean_SoilTMP29_68cm_inst",-0.00288581850480687,0.617362221205523,0.146411669760771,"season"
"mean_p","mean_Evap_tavg",66314.1768222981,0.621229061267477,0.143467424028317,"season"
"mean_p","mean_Qle_tavg",0.0268821617232117,0.621269869081902,0.14343651206524,"season"
"mean_tkw","mean_SoilTMP10_29cm_inst",-0.736008258113589,0.621510705320281,0.143254146187151,"season"
"mean_tkw","mean_SoilTMP0_10cm_inst",-0.955306344521871,0.62161717690096,0.143173560816399,"season"
"mean_s","mean_Qsb_acc",6513.75255522509,0.621930677969481,0.142936412260616,"season"
"mean_tkw","mean_SnowT_tavg",-1.10562495413721,0.623742082722238,0.141570020314199,"season"
"mean_ca","mean_ECanop_tavg",-0.00757013379254066,0.626832918232535,0.139253670914844,"season"
"mean_zn","mean_Qsb_acc",370119.120322826,0.627158384150485,0.139010870509278,"season"
"mean_tkw","mean_AvgSurfT_inst",-1.08245377333903,0.631825300716526,0.135552609192476,"season"
"mean_zn","mean_SoilTMP29_68cm_inst",-1.43636413359164,0.632717513724451,0.134896424724749,"season"
"mean_k","mean_SoilTMP0_10cm_inst",-0.106504175042102,0.634554537857253,0.133550385800725,"season"
"mean_ca","mean_SoilTMP68_144cm_inst",-0.00190843273748372,0.637195134075466,0.131627370738519,"season"
"mean_tkw","mean_Qs_acc",124.355027362865,0.642477024739282,0.127822677839276,"season"
"mean_ni","mean_SoilMoist_RZ_inst",-0.00295256997531845,0.643783770358538,0.126890002259978,"season"
"mean_p","mean_Qh_tavg",-0.0314327493074741,0.64398679937537,0.126745399018994,"season"
"mean_mg","mean_AvgSurfT_inst",0.0324729882425738,0.644541580048888,0.126350688314141,"season"
"mean_tkw","mean_ACond_tavg",-1055.20525965101,0.646134908976488,0.125220502645078,"season"
"mean_protein","mean_Evap_tavg",2720376.89499667,0.648825827512326,0.123323299422403,"season"
"mean_protein","mean_Qle_tavg",1.102807188118,0.648853390455892,0.123303941394322,"season"
"mean_mn","mean_SoilMoist_RZ_inst",-0.0348784217457512,0.649567811250178,0.122802718911992,"season"
"mean_p","mean_Qg_tavg",0.0726202044665913,0.651363470810644,0.121547429485201,"season"
"mean_mg","mean_ACond_tavg",-32.1032101548164,0.653525557547356,0.12004453927287,"season"
"mean_zn","mean_SoilTMP10_29cm_inst",-1.93878742985077,0.656625697923843,0.117905911326288,"season"
"mean_tkw","mean_Tair_f_inst",-1.17648230065034,0.65795002927419,0.116998182473527,"season"
"mean_k","mean_SoilTMP68_144cm_inst",-0.0370822649673333,0.658036431042765,0.11693908249397,"season"
"mean_k","mean_SWdown_f_tavg",0.0401371761192733,0.659259031409817,0.116104407675776,"season"
"mean_mn","mean_Evap_tavg",-213558.433329374,0.660828960024842,0.115036994357831,"season"
"mean_mn","mean_Qle_tavg",-0.0865762926543404,0.660846406744309,0.115025159818247,"season"
"mean_k","mean_Swnet_tavg",0.0481972149743483,0.662173136465203,0.114126989725758,"season"
"mean_mg","mean_Tair_f_inst",0.0360085209494497,0.663076416270714,0.113517501272986,"season"
"mean_ca","mean_SoilTMP144_295cm_inst",-0.00225560153631129,0.663079899285592,0.113515154265407,"season"
"mean_p","mean_Lwnet_tavg",0.0315245487011761,0.66465824282584,0.112454094104654,"season"
"mean_mg","mean_SnowT_tavg",0.0304925792864926,0.666040389861633,0.111529021203769,"season"
"mean_p","mean_CanopInt_inst",34.2099339598639,0.66770003393028,0.110423267449937,"season"
"mean_k","mean_Qs_acc",13.1897248064353,0.671493828817263,0.107916304505141,"season"
"mean_tkw","mean_Qg_tavg",0.43417668695458,0.672809865010725,0.1070533844343,"season"
"mean_ni","mean_Qsb_acc",-5249.42066675026,0.673406615316536,0.106663238919001,"season"
"mean_mg","mean_Qs_acc",-3.52568496273909,0.673783382349838,0.106417281631112,"season"
"mean_k","mean_Tair_f_inst",-0.12902593558014,0.67502618696058,0.10560797916138,"season"
"mean_k","mean_Albedo_inst",-9.83894339846754,0.679153182406894,0.102942680359623,"season"
"mean_p","mean_Tair_f_inst",-0.173009627741178,0.679553042274592,0.10268625271547,"season"
"mean_p","mean_Wind_f_inst",-1.05067375878365,0.681367640911629,0.10152658025822,"season"
"mean_ni","mean_SoilTMP144_295cm_inst",-0.0178350417830203,0.682701037082776,0.100678631868346,"season"
"mean_ni","mean_SoilMoist_S_inst",-0.124094314026206,0.683638461971232,0.100084622743927,"season"
"mean_k","mean_SnowT_tavg",-0.107165669731298,0.684062856657034,0.0998162785437141,"season"
"mean_zn","mean_SoilTMP144_295cm_inst",-1.09220272650754,0.685381228350566,0.0989849714741989,"season"
"mean_p","mean_SoilTMP10_29cm_inst",-0.0959289793814328,0.685730338024066,0.0987654204384676,"season"
"mean_k","mean_Psurf_f_inst",0.000862887380511531,0.688534850331694,0.097010539457901,"season"
"mean_p","mean_Qs_acc",16.9133610829989,0.690220802353436,0.0959631512945488,"season"
"mean_mn","mean_ESoil_tavg",-0.11968805640775,0.691845810414562,0.0949590045590591,"season"
"mean_k","mean_SoilTMP295_1295cm_inst",0.579191325602499,0.695042939555782,0.0929988087147791,"season"
"mean_ni","mean_SoilTMP10_29cm_inst",-0.0277497130197498,0.696464677565256,0.0921336919655643,"season"
"mean_p","mean_SoilTMP0_10cm_inst",-0.120109250272953,0.696927222808579,0.0918531082745208,"season"
"mean_p","mean_SoilTMP29_68cm_inst",-0.0639131679417448,0.697697977940261,0.0913865125414066,"season"
"mean_k","mean_AvgSurfT_inst",-0.102310914803469,0.698537192352169,0.0908798243949128,"season"
"mean_k","mean_Qair_f_inst",-140.813278097482,0.705311363052671,0.0868413927458749,"season"
"mean_zn","mean_SoilTMP0_10cm_inst",-2.15389284498504,0.706181237000038,0.0863294654908278,"season"
"mean_p","mean_AvgSurfT_inst",-0.135258070387611,0.706917767553308,0.0858971949759369,"season"
"mean_p","mean_SnowT_tavg",-0.134408744977341,0.708601667417937,0.0849129882316066,"season"
"mean_ni","mean_Rainf_f_tavg",5389.67976776524,0.709803525250313,0.0842139939571457,"season"
"mean_s","mean_SWdown_f_tavg",0.0149148635725256,0.709962843866467,0.0841215519380274,"season"
"mean_ni","mean_Rainf_tavg",5365.20280315672,0.711189253209507,0.0834116474616824,"season"
"mean_ca","mean_SoilTMP10_29cm_inst",-0.00314166327240964,0.71147702960144,0.0832455044476085,"season"
"mean_ni","mean_SoilTMP68_144cm_inst",-0.012597303555562,0.714764339043575,0.0813593822812483,"season"
"mean_s","mean_Swnet_tavg",0.0177287993433219,0.715351843473,0.0810245730142194,"season"
"mean_tkw","mean_SWE_inst",-5004.68769449368,0.715410936264678,0.0809909351977474,"season"
"mean_tkw","mean_Snowf_tavg",-76583698.9804257,0.715410936264678,0.0809909351977474,"season"
"mean_tkw","mean_Qsm_acc",-88745.9757183691,0.715410936264678,0.0809909351977474,"season"
"mean_tkw","mean_SnowDepth_inst",-750703.941937706,0.715410936264678,0.0809909351977474,"season"
"mean_zn","mean_ECanop_tavg",-2.91948313802249,0.722461921595223,0.0770273849646159,"season"
"mean_k","mean_ECanop_tavg",-0.116031005893321,0.722545884382027,0.0769807862733516,"season"
"mean_fe","mean_Wind_f_inst",7.14600335385054,0.727644346570293,0.0741776019551223,"season"
"mean_zn","mean_Tair_f_inst",-2.70047380820548,0.72959743281804,0.0731175483385945,"season"
"mean_zn","mean_Qs_acc",272.009110090261,0.730666273921759,0.0725406560031889,"season"
"mean_p","mean_SoilTMP144_295cm_inst",-0.0503797257298182,0.731556919586318,0.0720616874219862,"season"
"mean_mg","mean_SoilTMP0_10cm_inst",0.0209572089193626,0.732856776190697,0.0713655020272281,"season"
"mean_tkw","mean_CanopInt_inst",175.135692861325,0.732963267974283,0.0713086162509744,"season"
"mean_protein","mean_Qsm_acc",569303.011897336,0.7371439581074,0.0690932987594441,"season"
"mean_protein","mean_SWE_inst",32104.9349564033,0.7371439581074,0.0690932987594441,"season"
"mean_protein","mean_Snowf_tavg",491282338.594773,0.7371439581074,0.0690932987594441,"season"
"mean_protein","mean_SnowDepth_inst",4815745.29694283,0.7371439581074,0.0690932987594441,"season"
"mean_zn","mean_SnowT_tavg",-2.16877035532044,0.745810232100269,0.064612438104919,"season"
"mean_fe","mean_Qsb_acc",-106449.943801124,0.750715932495013,0.0621425463118311,"season"
"mean_zn","mean_AvgSurfT_inst",-2.08640595157757,0.755595005670119,0.0597338012533889,"season"
"mean_zn","mean_SoilTMP68_144cm_inst",-0.655357212534566,0.759734638904176,0.0577274437425065,"season"
"mean_mn","mean_TVeg_tavg",-0.254774080787912,0.760335206187492,0.057439213393193,"season"
"mean_protein","mean_Swnet_tavg",-2.03220968562162,0.763256257399432,0.0560475996605238,"season"
"mean_zn","mean_LWdown_f_tavg",-0.351391094070101,0.765833909350421,0.0548337580101067,"season"
"mean_ca","mean_SoilTMP295_1295cm_inst",-0.0214337276018333,0.767353240411749,0.0541245147469128,"season"
"mean_zn","mean_SWdown_f_tavg",0.688501964677964,0.767628845851385,0.0539963532803591,"season"
"mean_ni","mean_Albedo_inst",2.89242531758201,0.768407726294252,0.0536349812401978,"season"
"mean_tkw","mean_Qh_tavg",-0.12996678399308,0.768934884568527,0.0533910875693598,"season"
"mean_protein","mean_SWdown_f_tavg",-1.63671271919454,0.769066067268298,0.0533304812869306,"season"
"mean_k","mean_Qsb_acc",9033.29943075805,0.771108442301132,0.0523913451858139,"season"
"mean_zn","mean_SoilMoist_S_inst",5.53923013980087,0.771351657163511,0.0522800646818726,"season"
"mean_zn","mean_Swnet_tavg",0.820288104850837,0.771420044976691,0.0522487958384579,"season"
"mean_k","mean_Qh_tavg",-0.0147681010446415,0.772545854777907,0.0517353881787132,"season"
"mean_tkw","mean_Rainf_tavg",89338.1526507901,0.773908442071704,0.0511173925664441,"season"
"mean_fe","mean_Snowf_tavg",75863732.3269362,0.774290946178539,0.0509445769769792,"season"
"mean_fe","mean_SnowDepth_inst",743646.541837765,0.774290946178539,0.0509445769769792,"season"
"mean_fe","mean_Qsm_acc",87911.6709772915,0.774290946178539,0.0509445769769792,"season"
"mean_fe","mean_SWE_inst",4957.63840986607,0.774290946178539,0.0509445769769792,"season"
"mean_tkw","mean_Rainf_f_tavg",89131.1681810015,0.774379300720367,0.0509046999434304,"season"
"mean_k","mean_CanopInt_inst",16.9640047943385,0.775925768390222,0.0502092612715122,"season"
"mean_p","mean_ACond_tavg",-104.391596917023,0.77697783021808,0.0497388882142353,"season"
"mean_mn","mean_Albedo_inst",-32.9742022085596,0.78012802776372,0.0483436841750707,"season"
"mean_tkw","mean_TVeg_tavg",-0.409425500493146,0.782574540712141,0.0472738303465366,"season"
"mean_zn","mean_TVeg_tavg",1.18546441539812,0.783184308002336,0.0470090442964261,"season"
"mean_zn","mean_Qh_tavg",-0.35173792914148,0.784628667572737,0.0463848108314947,"season"
"mean_mg","mean_SoilTMP68_144cm_inst",0.00627250327787226,0.785113434709663,0.0461762359422782,"season"
"mean_ni","mean_SoilTMP295_1295cm_inst",0.164422562829132,0.78743551963517,0.0451836583127704,"season"
"mean_zn","mean_SoilMoist_RZ_inst",0.106764777771095,0.791441277881331,0.0434967405717722,"season"
"mean_fe","mean_Albedo_inst",69.0640420792464,0.791854520336582,0.0433245407043144,"season"
"mean_zn","mean_CanopInt_inst",389.017882377342,0.795716830957199,0.0417316131541695,"season"
"mean_ni","mean_SoilTMP0_10cm_inst",-0.0238578164949028,0.798998511776702,0.0404015982679805,"season"
"mean_mn","mean_Qsb_acc",38679.2747816884,0.799595258519315,0.0401620604079385,"season"
"mean_tkw","mean_Lwnet_tavg",-0.119853436025112,0.799872152007588,0.0400511555420739,"season"
"mean_mg","mean_Qsb_acc",-2117.76503009677,0.800650146775528,0.039740363980618,"season"
"mean_p","mean_Psurf_f_inst",-0.000734658364155469,0.804990709828289,0.0380286232532749,"season"
"mean_mg","mean_LWdown_f_tavg",-0.00310823383513927,0.806445966340837,0.0374631639457324,"season"
"mean_ca","mean_Qh_tavg",0.000595647258943269,0.810878455720921,0.0357669585105021,"season"
"mean_ca","mean_SoilTMP0_10cm_inst",-0.0026454749499163,0.812870502538591,0.0350174488201603,"season"
