"wheat_variable","variable","estimate","p_value","r_squared","season"
"mean_zn","mean_SoilTMP10_29cm_inst",-1.3835923349484,0.579336248555081,0.176957991779713,"preseason"
"mean_protein","mean_SoilTMP144_295cm_inst",12.7669630680716,0.579562135580444,0.176767997837677,"preseason"
"mean_mn","mean_Wind_f_inst",-3.36471623521186,0.580324515338704,0.176127512425693,"preseason"
"mean_zn","mean_Rainf_f_tavg",-1305615.62870091,0.580537205766829,0.175949035745899,"preseason"
"mean_s","mean_TWS_inst",-0.00076018503263821,0.58243350880854,0.174361774565948,"preseason"
"mean_ni","mean_TVeg_tavg",-0.448508781073166,0.586061431339107,0.171345138625029,"preseason"
"mean_tkw","mean_Qg_tavg",-0.693884465362957,0.587996340617966,0.169747015344187,"preseason"
"mean_ca","mean_SoilTMP29_68cm_inst",0.00231308641673364,0.588432379093138,0.169387906578934,"preseason"
"mean_fe","mean_SnowDepth_inst",-39.1876275711927,0.590655110325733,0.167563238702438,"preseason"
"mean_mg","mean_Wind_f_inst",-0.119222717591138,0.591242554228296,0.16708264947381,"preseason"
"mean_zn","mean_Qair_f_inst",-8841.92480385118,0.59459919587174,0.16434981198784,"preseason"
"mean_mg","mean_Rainf_tavg",-15116.7774928416,0.595315364295001,0.163769654375688,"preseason"
"mean_k","mean_SoilMoist_RZ_inst",-0.00915921393351753,0.597418488297858,0.162071873564381,"preseason"
"mean_ni","mean_Qg_tavg",-0.0321759266541018,0.599815263917649,0.160147822993301,"preseason"
"mean_ni","mean_ACond_tavg",31.0932285907334,0.600252443380594,0.159798109023186,"preseason"
"mean_s","mean_SoilTMP144_295cm_inst",0.0960339314842359,0.600844018603536,0.159325497484575,"preseason"
"mean_fe","mean_TWS_inst",-0.0197304151148589,0.602834790393225,0.157740203721993,"preseason"
"mean_mn","mean_ACond_tavg",-842.958046971808,0.604864009771493,0.156132450773862,"preseason"
"mean_zn","mean_SoilMoist_RZ_inst",-0.279453674005107,0.606685590447386,0.154696224761721,"preseason"
"mean_tkw","mean_SoilTMP68_144cm_inst",-0.78575828021542,0.608628207209244,0.153171880192251,"preseason"
